,track_id,album_name,artists,track_name,release_date,track_genre,duration_ms,explicit,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,preview_url,popularity
5772,7325aYtTy54z8LzEVYgsVY,Bad Bitches,"Toxic Joy, POLTERGST, ",Bad Bitches,2023-01-20,work-out,149760,True,https://api.spotify.com/v1/tracks/7325aYtTy54z8LzEVYgsVY,0.691,0.906,8,-6.952,0,0.0434,0.00448,0.546,0.348,0.653,124.921,4,https://p.scdn.co/mp3-preview/cdce9fb83fda4ee29a5ed084e5c271c17eac277f?cid=1b0f76afafac4d4898811b950e1a0c08,41
5773,0RDB7wKEkjru9QEh1LuVPG,Loyalty Over Royalty,CJ,"""BOP""",2021-02-19,work-out,110375,True,https://api.spotify.com/v1/tracks/0RDB7wKEkjru9QEh1LuVPG,0.885,0.741,10,-7.967,1,0.381,0.357,0.0,0.342,0.603,139.144,4,https://p.scdn.co/mp3-preview/349388147c44e2c09eed055c2173e8476cccf477?cid=1b0f76afafac4d4898811b950e1a0c08,49
5774,4UGriy4ErXi4tRvxGGHXKQ,Look What They Started (Reloaded),Rah Swish,Treeshin',2019-12-24,work-out,195996,True,https://api.spotify.com/v1/tracks/4UGriy4ErXi4tRvxGGHXKQ,0.885,0.608,1,-8.151,1,0.386,0.179,0.0,0.11,0.656,147.034,4,https://p.scdn.co/mp3-preview/dbf9db573a3d7a548c1d69439202099f8290064f?cid=1b0f76afafac4d4898811b950e1a0c08,46
5775,2p7XPlo5irnRmgNvLq9Gnz,Jack The House 3,Matroda,Mozart,2022-11-11,work-out,168095,False,https://api.spotify.com/v1/tracks/2p7XPlo5irnRmgNvLq9Gnz,0.808,0.969,9,-6.995,1,0.0498,0.00932,0.897,0.0843,0.76,126.027,4,https://p.scdn.co/mp3-preview/ad6a1093ace0059413a0ac6a7170ed4eebb204f5?cid=1b0f76afafac4d4898811b950e1a0c08,40
5777,5BchaCO4QMiAIugGp5UpUX,Funk Wav Bounces Vol. 2,"Calvin Harris, Jorja Smith, Lil Durk, ",Somebody Else (with Jorja Smith & Lil Durk),2022-08-05,work-out,178560,True,https://api.spotify.com/v1/tracks/5BchaCO4QMiAIugGp5UpUX,0.707,0.78,10,-3.881,0,0.0304,0.253,1.16e-06,0.35,0.951,89.986,4,https://p.scdn.co/mp3-preview/4252589863e5e9b516d118bc0ffffdb4c15e2051?cid=1b0f76afafac4d4898811b950e1a0c08,46
5778,4OSl11jdanC1OvZIeULUjU,All I Do,"Tom Westy, NGTY, ",All I Do,2022-09-30,work-out,195960,True,https://api.spotify.com/v1/tracks/4OSl11jdanC1OvZIeULUjU,0.606,0.904,5,-5.76,1,0.093,0.0598,0.128,0.156,0.505,125.03,4,https://p.scdn.co/mp3-preview/6c27fe4b8bc017e31a9d69cd515b71e05aeced4a?cid=1b0f76afafac4d4898811b950e1a0c08,42
5779,19zlCcLxEc7HXao672GOQy,Wishlist (MistaJam Remix),"Felix Jaehn, MistaJam, ",Wishlist - MistaJam Remix,2023-01-06,work-out,147896,False,https://api.spotify.com/v1/tracks/19zlCcLxEc7HXao672GOQy,0.599,0.888,5,-5.582,0,0.0312,0.0178,0.0897,0.1,0.659,139.951,4,,49
5780,6WA79f1ES6N0yiDxfMD0ke,Faith (Deluxe),"Pop Smoke, Dread Woo, TRAVI, ",Defiant (feat. Dread Woo & TRAVI),2021-07-21,work-out,234857,True,https://api.spotify.com/v1/tracks/6WA79f1ES6N0yiDxfMD0ke,0.623,0.627,1,-5.725,0,0.388,0.519,3.71e-05,0.177,0.56,140.02,4,,41
5781,3HvjdMXIlooglCXI3SrJGT,Cry (Just A Little),Bingo Players,Cry (Just A Little) - Radio Edit,2011-01-01,work-out,141785,False,https://api.spotify.com/v1/tracks/3HvjdMXIlooglCXI3SrJGT,0.717,0.49,4,-7.245,0,0.0402,0.16,0.0599,0.234,0.306,125.95,4,,50
5782,3JzA2O9JCbB2TZgBdIKceo,When I'm Gone (Remixes),"PEEKABOO, XAELO, Curbi, ",When I'm Gone - Curbi Remix,2023-03-10,work-out,189519,False,https://api.spotify.com/v1/tracks/3JzA2O9JCbB2TZgBdIKceo,0.614,0.903,7,-7.592,1,0.0419,0.00234,0.108,0.337,0.596,129.998,4,https://p.scdn.co/mp3-preview/9d731e15f65e6b266484f8752d725bde4605dc88?cid=1b0f76afafac4d4898811b950e1a0c08,40
5783,15dMyPLSaai7vKtO69TTnW,No Time For Sleep (Freestyle) [Edit],Bobby Shmurda,No Time For Sleep (Freestyle) - Edit,2021-09-27,work-out,184299,True,https://api.spotify.com/v1/tracks/15dMyPLSaai7vKtO69TTnW,0.594,0.706,1,-6.127,1,0.442,0.00724,0.0,0.138,0.21,170.062,4,https://p.scdn.co/mp3-preview/9b0b3e7e6ebf2345aa64b944a31c163efca3ac45?cid=1b0f76afafac4d4898811b950e1a0c08,45
5784,3zXS11n8H34fWV53hg7XAr,CONTROVERSIA by Alok Vol. 008,Alok,Kill Me,2022-12-16,work-out,155714,False,https://api.spotify.com/v1/tracks/3zXS11n8H34fWV53hg7XAr,0.636,0.907,7,-5.436,1,0.0486,0.00746,0.494,0.16,0.32,126.005,4,https://p.scdn.co/mp3-preview/8d1ec10b3b8f64c3fc4dc9131b7be6fc001ce0de?cid=1b0f76afafac4d4898811b950e1a0c08,45
5785,5T1AdlwCEUkE4sbXlUg1A0,Lick It,Mert Can,Lick It,2022-09-09,work-out,111496,False,https://api.spotify.com/v1/tracks/5T1AdlwCEUkE4sbXlUg1A0,0.671,0.976,5,-3.863,0,0.096,0.19,1.82e-05,0.539,0.558,127.001,4,https://p.scdn.co/mp3-preview/b26f32f0daac31da6fb4b7b1a4ee7a7405e770dc?cid=1b0f76afafac4d4898811b950e1a0c08,43
5786,17xblSTgNWq0T59UBtlW3W,Can't Tame Her (VIZE Remix),"Zara Larsson, VIZE, ",Can't Tame Her - VIZE Remix,2023-03-02,work-out,173333,False,https://api.spotify.com/v1/tracks/17xblSTgNWq0T59UBtlW3W,0.636,0.642,6,-6.064,0,0.0774,0.012,0.00608,0.347,0.0816,135.02,4,https://p.scdn.co/mp3-preview/f89c5cc14ecdd924286af6874d6af8c2e7014447?cid=1b0f76afafac4d4898811b950e1a0c08,49
5787,1haSCrD5ejKJHEYH1gP6OW,As Long As We Got House,San Pacho,As Long As We Got House,2022-11-04,work-out,173392,False,https://api.spotify.com/v1/tracks/1haSCrD5ejKJHEYH1gP6OW,0.833,0.907,1,-4.487,0,0.0599,0.00584,0.473,0.449,0.605,125.988,4,https://p.scdn.co/mp3-preview/312cd49ef4c5033c94659be01c20ca3827335778?cid=1b0f76afafac4d4898811b950e1a0c08,41
5790,4jYDL5IFimcik9CHFePKnW,Olé Olé,"Bassjackers, ANG, ",Olé Olé,2023-01-13,work-out,165081,False,https://api.spotify.com/v1/tracks/4jYDL5IFimcik9CHFePKnW,0.539,0.976,2,-5.219,1,0.188,0.0231,0.889,0.479,0.132,129.96,4,https://p.scdn.co/mp3-preview/dd7361079c143c4accf2133fd458741ff497f7a5?cid=1b0f76afafac4d4898811b950e1a0c08,50
5791,0p1Bo2h5Mog8e9y1BnqoTE,ROOM202 EP,Knock2,JUMP in,2023-01-27,work-out,218680,False,https://api.spotify.com/v1/tracks/0p1Bo2h5Mog8e9y1BnqoTE,0.669,0.994,2,-2.79,1,0.0736,0.0251,0.0929,0.662,0.516,130.072,4,https://p.scdn.co/mp3-preview/3630e5bcd0bf1f6e382504d11dc42e08bfb9b3f0?cid=1b0f76afafac4d4898811b950e1a0c08,44
5792,3V3uVIrrVDcyv9CFGq4BaW,The BLUPRiNT,"iLL BLU, OFB, Bandokay, Double Lz, ","Magic (feat. OFB, Bandokay & Double Lz)",2021-04-02,work-out,153802,True,https://api.spotify.com/v1/tracks/3V3uVIrrVDcyv9CFGq4BaW,0.805,0.831,11,-4.353,0,0.147,0.0337,0.0,0.0954,0.869,141.993,4,https://p.scdn.co/mp3-preview/82c61520af8f1c5c38d79f98f8fc3729f749c5f3?cid=1b0f76afafac4d4898811b950e1a0c08,45
5793,69jhbS0s6bZio6tWzYzC4z,Every Step,D.O.D,Every Step - Extended Mix,2021-06-25,work-out,300025,False,https://api.spotify.com/v1/tracks/69jhbS0s6bZio6tWzYzC4z,0.797,0.612,0,-6.443,0,0.0567,0.00274,0.219,0.109,0.632,121.998,4,https://p.scdn.co/mp3-preview/c2faf5d393fe8cd00c9c257be2c2c9f72f8cd591?cid=1b0f76afafac4d4898811b950e1a0c08,45
5796,3FEDVRLhSQbtXKXrUhsEJa,Free My Mind,"Dr. Fresch, Marten Hørger, ",Free My Mind,2022-08-19,work-out,171076,False,https://api.spotify.com/v1/tracks/3FEDVRLhSQbtXKXrUhsEJa,0.759,0.98,0,-4.857,1,0.198,0.0204,0.751,0.0784,0.0395,124.998,4,https://p.scdn.co/mp3-preview/fbc0756319e5b8a6c68b9736e5a70d8f1c0ac45a?cid=1b0f76afafac4d4898811b950e1a0c08,47
5797,3O7rBns1WnpXueDRcI5TgI,"Lane Switcha (feat. A$AP Rocky, Juicy J & Project Pat)","Skepta, Pop Smoke, A$AP Rocky, Juicy J, Project Pat, ","Lane Switcha (feat. A$AP Rocky, Juicy J & Project Pat)",2021-06-18,work-out,168727,True,https://api.spotify.com/v1/tracks/3O7rBns1WnpXueDRcI5TgI,0.652,0.842,1,-3.181,1,0.409,0.493,0.0,0.0937,0.559,165.063,4,https://p.scdn.co/mp3-preview/864c04dacdbe5f3e220e11a3c24406f5f546cc00?cid=1b0f76afafac4d4898811b950e1a0c08,50
5798,6ItfMtglDhuvg8LGvb5pWP,WOO Forever,Rah Swish,WOO Forever,2020-06-26,work-out,145009,True,https://api.spotify.com/v1/tracks/6ItfMtglDhuvg8LGvb5pWP,0.55,0.857,10,-4.827,0,0.431,0.223,0.0,0.256,0.387,150.173,4,https://p.scdn.co/mp3-preview/449550247699f2045593bd6c026f9ce64c7d5ade?cid=1b0f76afafac4d4898811b950e1a0c08,46
5799,6MCsbkXWaDDa408N1pUky7,Supah Fly,"Nostalgix, Chi City, ",Party All Night,2022-11-18,work-out,145777,False,https://api.spotify.com/v1/tracks/6MCsbkXWaDDa408N1pUky7,0.827,0.874,2,-4.216,1,0.108,0.0603,0.00133,0.0668,0.567,135.06,4,,47
5800,3uEJ0Z1lXBRqN5DbMAI69m,Faith (Deluxe),"Pop Smoke, Obasi Jackson, ",Bad Boys (feat. Obasi Jackson),2021-07-31,work-out,162253,True,https://api.spotify.com/v1/tracks/3uEJ0Z1lXBRqN5DbMAI69m,0.73,0.686,0,-5.501,0,0.0377,0.0679,0.000105,0.177,0.497,142.053,4,,42
5801,3rMvNNeC4BumGpIbKPFECJ,Ordinary (feat. Pop Smoke),"PnB Rock, Pop Smoke, ",Ordinary (feat. Pop Smoke),2020-02-12,work-out,193072,True,https://api.spotify.com/v1/tracks/3rMvNNeC4BumGpIbKPFECJ,0.72,0.747,1,-4.599,1,0.0788,0.0832,0.0,0.222,0.577,144.109,4,https://p.scdn.co/mp3-preview/109242daeacf64978c0e79038e4f85eabccc7b88?cid=1b0f76afafac4d4898811b950e1a0c08,47
5802,7dHK4l02w2KojtTJJeqnUP,All Eyez On Me,Capozzi,All Eyez On Me,2022-09-30,work-out,236129,False,https://api.spotify.com/v1/tracks/7dHK4l02w2KojtTJJeqnUP,0.709,0.894,4,-5.419,1,0.0637,0.0186,0.658,0.113,0.602,124.011,4,https://p.scdn.co/mp3-preview/29aafae5b3824b9dd855841f32043747419dae03?cid=1b0f76afafac4d4898811b950e1a0c08,40
5804,7vzlduIWamkMcTNXpRC3i8,MAYOR OF THE STREETS,Rah Swish,WOO BACK,2021-06-16,work-out,190684,True,https://api.spotify.com/v1/tracks/7vzlduIWamkMcTNXpRC3i8,0.758,0.535,5,-11.024,1,0.454,0.618,0.0,0.0846,0.71,146.043,4,https://p.scdn.co/mp3-preview/d9c41e7b28c51f08506d88ac9c1210dad07eb041?cid=1b0f76afafac4d4898811b950e1a0c08,40
5806,5hEet4S4TiD6zw0C9ekzdt,Paralyzed By Your Eyes,San Pacho,Paralyzed By Your Eyes,2023-03-03,work-out,160476,False,https://api.spotify.com/v1/tracks/5hEet4S4TiD6zw0C9ekzdt,0.757,0.886,11,-5.321,0,0.0505,0.00351,0.775,0.186,0.96,126.012,4,https://p.scdn.co/mp3-preview/98d0daa9f5871d3e0cabd97cdad3cf8464bcaadc?cid=1b0f76afafac4d4898811b950e1a0c08,50
5807,0ydP0Y8nJJqUjg6VMEYaO7,Saturday Night (Feel The Groove),"Brando, Ninetails, ",Saturday Night (Feel The Groove),2022-07-29,work-out,153925,False,https://api.spotify.com/v1/tracks/0ydP0Y8nJJqUjg6VMEYaO7,0.693,0.775,4,-4.255,0,0.063,0.028,0.0,0.427,0.617,121.994,4,https://p.scdn.co/mp3-preview/58c7eab8f19fc3c6cf6b60867018f52c79296ff9?cid=1b0f76afafac4d4898811b950e1a0c08,40
5809,0vdmdIWO128POiECtp1ekv,Pearl River (Karney Remix),"Three 'N One, Johnny Shaker, Karney, ",Pearl River - Karney Remix,2020-04-17,work-out,226368,False,https://api.spotify.com/v1/tracks/0vdmdIWO128POiECtp1ekv,0.776,0.943,9,-6.879,1,0.0811,0.00873,0.699,0.335,0.541,138.013,4,https://p.scdn.co/mp3-preview/87ad0334b9278059c098660dbb692e1780636740?cid=1b0f76afafac4d4898811b950e1a0c08,46
5810,08LkoUvYs9AtUTp9RZZvBI,Easy Lover (Four Tet Remix),"Ellie Goulding, Four Tet, ",Easy Lover - Four Tet Remix,2022-08-19,work-out,251581,False,https://api.spotify.com/v1/tracks/08LkoUvYs9AtUTp9RZZvBI,0.703,0.789,5,-8.404,0,0.0775,0.206,0.000306,0.0774,0.438,125.988,4,,49
5811,6PFbJ9LyhPo5gbTpc08XGP,2HEARTs dlux,Knock2,my luv - bonus track,2022-09-09,work-out,239047,False,https://api.spotify.com/v1/tracks/6PFbJ9LyhPo5gbTpc08XGP,0.638,0.844,3,-4.402,0,0.0411,0.0379,0.777,0.0752,0.24,125.995,4,https://p.scdn.co/mp3-preview/def620aeba99e5432fc5f0675bf0edd63fc074f6?cid=1b0f76afafac4d4898811b950e1a0c08,42
5812,4F9P5JpkAyoQKuRAsVjwS3,Reborn,SIDEPIECE,Reborn,2022-11-11,work-out,167697,True,https://api.spotify.com/v1/tracks/4F9P5JpkAyoQKuRAsVjwS3,0.716,0.805,4,-4.947,0,0.0656,0.0114,3.33e-06,0.113,0.468,123.99,4,https://p.scdn.co/mp3-preview/2a7b29f44b31139ba0b9b1bd4db6f7a8e9a78137?cid=1b0f76afafac4d4898811b950e1a0c08,47
5813,2h8d4XzmaCMkf3q3IOFdiS,All By Myself (The Remixes),"Alok, Sigala, Ellie Goulding, Paul Woolford, ",All By Myself - Paul Woolford Remix,2022-12-16,work-out,190476,False,https://api.spotify.com/v1/tracks/2h8d4XzmaCMkf3q3IOFdiS,0.564,0.928,5,-6.348,0,0.0492,0.000322,0.00364,0.301,0.805,126.015,4,https://p.scdn.co/mp3-preview/7e5e8d339b62412b7c0b4b242ed0cea643f27c5a?cid=1b0f76afafac4d4898811b950e1a0c08,50
5814,0CVbNfzex8UocMlfKhcpQ1,Don't Play Games (feat. SELAH),"Martin Jensen, FAULHABER, CMC$, SELAH, ",Don't Play Games (feat. SELAH),2022-12-09,work-out,163200,False,https://api.spotify.com/v1/tracks/0CVbNfzex8UocMlfKhcpQ1,0.757,0.853,10,-6.047,0,0.0456,0.0989,2.66e-05,0.12,0.465,124.976,4,https://p.scdn.co/mp3-preview/266e82df3f53a20913bf35da7ebf336a2121d733?cid=1b0f76afafac4d4898811b950e1a0c08,49
5815,0DpQGxV3lJTV7KkfG5JZUp,Like This & That,"MOTi, Kenneth G, ",Like This & That,2022-12-23,work-out,198984,False,https://api.spotify.com/v1/tracks/0DpQGxV3lJTV7KkfG5JZUp,0.836,0.911,7,-6.279,1,0.0594,0.00246,0.277,0.0268,0.363,128.014,4,https://p.scdn.co/mp3-preview/4bfdef5fa5fd387209cafa4a58e30be4cdec2b76?cid=1b0f76afafac4d4898811b950e1a0c08,44
5816,2Fa7mw7kj9hlLpFaxvdXQ7,Yes or No,Brando,Yes or No,2021-03-19,work-out,175570,False,https://api.spotify.com/v1/tracks/2Fa7mw7kj9hlLpFaxvdXQ7,0.882,0.655,4,-5.602,1,0.0401,0.106,0.00414,0.131,0.68,118.023,4,https://p.scdn.co/mp3-preview/9b16337a44d91fbf4cdc609e5607716d0b9e48c5?cid=1b0f76afafac4d4898811b950e1a0c08,41
5817,2FjMkWJs40wOWa184rP7r0,Mr. Lonely,"Sonny Wern, Giuseppe Vittoria, ",Mr. Lonely,2022-03-18,work-out,123809,False,https://api.spotify.com/v1/tracks/2FjMkWJs40wOWa184rP7r0,0.59,0.904,0,-3.913,1,0.166,0.00458,1.48e-05,0.114,0.366,126.328,4,https://p.scdn.co/mp3-preview/3abbcaf8ff83b0761ed2d8cb53e10f9cbdb67a45?cid=1b0f76afafac4d4898811b950e1a0c08,42
5818,13o8O9g5aoXYR048GhOhmG,Still Falling For You (Laibert Remix),"Ellie Goulding, Laibert, ",Still Falling For You - Laibert Remix,2016-10-07,work-out,203627,False,https://api.spotify.com/v1/tracks/13o8O9g5aoXYR048GhOhmG,0.68,0.814,1,-5.694,1,0.0309,0.0255,0.0188,0.0288,0.571,120.004,4,,47
5819,36s3JG5whwTnqpgeqeDK7K,The Middle,Seth Hills,The Middle,2022-09-09,work-out,167619,False,https://api.spotify.com/v1/tracks/36s3JG5whwTnqpgeqeDK7K,0.677,0.706,0,-5.943,1,0.0943,0.334,0.134,0.121,0.154,126.064,4,https://p.scdn.co/mp3-preview/8e25defaabbf1e9a7ddcb2e1ceebd884af8d5715?cid=1b0f76afafac4d4898811b950e1a0c08,44
5820,7aEivHwZvqNHoqsXoNKcWL,Mind Dimension (Tiësto Remix),"Tiga, Tiësto, ",Mind Dimension - Tiësto Remix,2022-09-23,work-out,220952,False,https://api.spotify.com/v1/tracks/7aEivHwZvqNHoqsXoNKcWL,0.844,0.907,6,-5.432,1,0.147,0.0207,0.505,0.0419,0.0743,126.03,4,https://p.scdn.co/mp3-preview/8ca965251bd76131dc38bc1ba1efada2098b00de?cid=1b0f76afafac4d4898811b950e1a0c08,46
5821,38DHHerhWnsZXOFS7Y2wtQ,Way Out,"Siik, REVERSE, Julia Temos, ",Way Out,2023-01-13,work-out,186641,False,https://api.spotify.com/v1/tracks/38DHHerhWnsZXOFS7Y2wtQ,0.722,0.873,9,-5.646,0,0.046,0.0122,0.0145,0.234,0.146,126.048,4,https://p.scdn.co/mp3-preview/4c8a707e243dfd24ad673c967a15acc6f5966eb0?cid=1b0f76afafac4d4898811b950e1a0c08,45
5822,6rMwYjoFvxKiaEH4If8ZpZ,How Deep Is Your Love (Remixes),"Calvin Harris, Disciples, R3HAB, ",How Deep Is Your Love - Calvin Harris & R3hab Remix,2015-08-07,work-out,256560,False,https://api.spotify.com/v1/tracks/6rMwYjoFvxKiaEH4If8ZpZ,0.673,0.859,11,-3.007,0,0.056,0.00426,0.015,0.128,0.111,127.978,4,https://p.scdn.co/mp3-preview/2816a1d25361f28689a0422bb4627e9f46514196?cid=1b0f76afafac4d4898811b950e1a0c08,45
5823,3bTjVR73jjv8ifAYbpohUe,Rage,Lucas & Steve,Rage,2022-10-14,work-out,175714,False,https://api.spotify.com/v1/tracks/3bTjVR73jjv8ifAYbpohUe,0.56,0.978,1,-4.538,0,0.0824,0.0173,0.674,0.286,0.553,126.029,4,https://p.scdn.co/mp3-preview/5f423c4b5c33ae37a8b815b694a1257a52b1bae2?cid=1b0f76afafac4d4898811b950e1a0c08,45
5824,2PoKeRQOAEeDf8skwG0Yyi,Feel Alive (with Sky Blu of LMFAO),"TELYKAST, Sky Blu, ",Feel Alive (with Sky Blu of LMFAO),2022-09-09,work-out,139842,True,https://api.spotify.com/v1/tracks/2PoKeRQOAEeDf8skwG0Yyi,0.765,0.952,2,-4.698,1,0.0728,0.0174,0.0501,0.12,0.807,126.982,4,https://p.scdn.co/mp3-preview/d23920c7c017a9d58b9ae9679d59984ee90812fc?cid=1b0f76afafac4d4898811b950e1a0c08,49
5825,2GtAvkQM9hMpM4mRoSIHwX,Rollin Up,"Wolfpack, Van Heden, A-Trick, ",Rollin Up,2023-01-20,work-out,159223,False,https://api.spotify.com/v1/tracks/2GtAvkQM9hMpM4mRoSIHwX,0.682,0.889,1,-7.491,1,0.132,0.0448,0.885,0.33,0.215,127.932,4,https://p.scdn.co/mp3-preview/5579c9be8b27a60c3f494526ff734ac663ffd3a0?cid=1b0f76afafac4d4898811b950e1a0c08,44
5826,6rUmUJ2drFemHTH73bFAKQ,Slime Language 2,"Young Stoner Life, Young Thug, Meek Mill, T-Shyne, ",That Go! (feat. T-Shyne),2021-04-16,work-out,226400,True,https://api.spotify.com/v1/tracks/6rUmUJ2drFemHTH73bFAKQ,0.713,0.575,1,-6.706,1,0.0501,0.00669,0.0,0.169,0.189,145.95,4,https://p.scdn.co/mp3-preview/a59f78ede6ebd13cc7cc3378d28d82750a0451fe?cid=1b0f76afafac4d4898811b950e1a0c08,50
5827,7CXln4Z9LfQdsPpXaPrDQn,Cathedral (Piece Of Me) [feat. JEN],"Sevek, JEN, ",Cathedral (Piece Of Me) [feat. JEN],2022-09-16,work-out,148809,False,https://api.spotify.com/v1/tracks/7CXln4Z9LfQdsPpXaPrDQn,0.802,0.752,8,-6.168,0,0.238,0.119,0.0156,0.629,0.557,126.101,4,https://p.scdn.co/mp3-preview/fe1b3d86c39f0f4579372b9ee36dbd40f97bc026?cid=1b0f76afafac4d4898811b950e1a0c08,43
5828,7cwpTKx0NeTPacBVrpNumb,Randomize,"Otto Knows, Alex Aris, ",Randomize,2022-11-25,work-out,269743,False,https://api.spotify.com/v1/tracks/7cwpTKx0NeTPacBVrpNumb,0.779,0.727,9,-5.831,0,0.0687,0.156,0.0434,0.317,0.697,116.999,4,,45
5829,6NlCfMAf2BUR8rLpnyYb0p,Step Correct,"Billen Ted, Shift K3Y, ",Step Correct,2022-09-09,work-out,153543,False,https://api.spotify.com/v1/tracks/6NlCfMAf2BUR8rLpnyYb0p,0.802,0.72,0,-5.48,1,0.0599,0.000264,0.376,0.221,0.696,127.001,4,https://p.scdn.co/mp3-preview/444ba3622d652e2161f08f4a7a306ba720987140?cid=1b0f76afafac4d4898811b950e1a0c08,49
5830,4xSB35lj2AjrEnNjlOUNZt,"50 Bars, Pt. 4",Rah Swish,"50 Bars, Pt. 4",2020-10-02,work-out,132413,True,https://api.spotify.com/v1/tracks/4xSB35lj2AjrEnNjlOUNZt,0.773,0.858,9,-3.591,1,0.342,0.413,0.0,0.0805,0.671,144.945,4,https://p.scdn.co/mp3-preview/7eda945a369b462ddb0a7edfcda35554382ca1f3?cid=1b0f76afafac4d4898811b950e1a0c08,42
5831,119lPAmtAB9PhFXE7XBWV2,Bumba Bass,"TV Noise, Henry Fong, ",Bumba Bass,2023-03-03,work-out,133125,False,https://api.spotify.com/v1/tracks/119lPAmtAB9PhFXE7XBWV2,0.701,0.811,8,-6.383,1,0.151,0.0253,0.403,0.379,0.151,128.073,4,https://p.scdn.co/mp3-preview/1858a564d57b80d8255c4901177a9931dd3a009b?cid=1b0f76afafac4d4898811b950e1a0c08,45
5832,4CQJopu1hvtJTYPpuo8nno,Product of My Environment,Abra Cadabra,Spin This Coupe,2020-12-04,work-out,161564,True,https://api.spotify.com/v1/tracks/4CQJopu1hvtJTYPpuo8nno,0.676,0.828,10,-4.725,0,0.261,0.132,4.63e-06,0.0822,0.544,139.974,4,https://p.scdn.co/mp3-preview/c343ff4ede4c78e8848f41032c531fac282cf6a8?cid=1b0f76afafac4d4898811b950e1a0c08,47
5833,59Xtoqpm8jH9TSYRnlPwj2,Won't Leave (ft. Nonô),"MOTi, L4TCH, Nonô, ",Won't Leave (ft. Nonô),2022-06-24,work-out,224516,False,https://api.spotify.com/v1/tracks/59Xtoqpm8jH9TSYRnlPwj2,0.634,0.955,6,-4.666,1,0.0364,0.00162,0.0469,0.294,0.459,124.01,4,https://p.scdn.co/mp3-preview/52065f164b87b3d5aef8f3ee2fae9a4d76ba4be5?cid=1b0f76afafac4d4898811b950e1a0c08,44
5834,3ASeYXZb5mNmYSsrPOdEq0,VIP,"R3SPAWN, Patrick Moreno, ",VIP,2022-06-17,work-out,144024,False,https://api.spotify.com/v1/tracks/3ASeYXZb5mNmYSsrPOdEq0,0.599,0.966,5,-6.469,0,0.0965,0.013,0.47,0.333,0.363,126.053,4,https://p.scdn.co/mp3-preview/bd5578efbb24a6da55194aba78fc929665dbc8f3?cid=1b0f76afafac4d4898811b950e1a0c08,40
5836,05iRuRXIVHYjclPajTQVjS,Ice Cups And Shootouts,Smoove'L,Apollo,2020-12-18,work-out,208398,True,https://api.spotify.com/v1/tracks/05iRuRXIVHYjclPajTQVjS,0.774,0.617,2,-5.559,1,0.353,0.0163,0.0,0.418,0.218,142.666,4,,42
5837,2Tnt1ux4o63qXFR8G9kePT,Still Sleepless (Ekko & Sidetrack Remix),"D.O.D, Carla Monroe, Ekko & Sidetrack, ",Still Sleepless - Ekko & Sidetrack Remix,2022-02-18,work-out,218318,False,https://api.spotify.com/v1/tracks/2Tnt1ux4o63qXFR8G9kePT,0.541,0.921,2,-4.205,1,0.0455,0.0399,0.0938,0.144,0.157,174.013,4,https://p.scdn.co/mp3-preview/b7fb7cab17ac68b0e89cf814ee0015baccae5654?cid=1b0f76afafac4d4898811b950e1a0c08,49
5838,3LqLxWxH2AOS1jNw9CYnDX,Never Be Enough,"Sugar Jesus, Sylvie, ",Never Be Enough,2023-01-06,work-out,147351,False,https://api.spotify.com/v1/tracks/3LqLxWxH2AOS1jNw9CYnDX,0.631,0.805,5,-8.909,0,0.0424,0.144,0.0213,0.362,0.68,123.951,4,https://p.scdn.co/mp3-preview/064f533722bd1d842c5f9e510f038913c31eefff?cid=1b0f76afafac4d4898811b950e1a0c08,40
5840,3YGRkFtSMb8Q6H4mA3lcwQ,Burning,"Seth Hills, Levex, ",Burning,2022-12-02,work-out,155624,False,https://api.spotify.com/v1/tracks/3YGRkFtSMb8Q6H4mA3lcwQ,0.616,0.753,7,-7.663,0,0.0363,0.0156,0.315,0.194,0.0631,127.999,4,https://p.scdn.co/mp3-preview/e7e5e41f13ac9f80b9db81e17368c6aa91fd4e7e?cid=1b0f76afafac4d4898811b950e1a0c08,48
5841,07I8u9BeifIfbH6Zv1YsxR,Faith (Deluxe),"Pop Smoke, Fetty Luciano, ",Double It (feat. Fetty Luciano),2021-07-31,work-out,166285,True,https://api.spotify.com/v1/tracks/07I8u9BeifIfbH6Zv1YsxR,0.717,0.741,2,-8.822,1,0.326,0.235,0.0,0.144,0.567,139.976,4,,45
5842,6pzAm3NWuBJo24I7d4oS7E,Dutch From The 5th,dutchavelli,Only If You Knew,2020-11-06,work-out,176666,True,https://api.spotify.com/v1/tracks/6pzAm3NWuBJo24I7d4oS7E,0.816,0.766,1,-4.759,1,0.31,0.192,3.34e-05,0.0943,0.349,144.105,4,https://p.scdn.co/mp3-preview/ed7ce0b5b60a646716729ea308033dedb6b26412?cid=1b0f76afafac4d4898811b950e1a0c08,49
5843,68u6vma7ynoP1pA5ScKJN7,Feel This Way,"Thomas Newson, Hollaphonic, ",Feel This Way,2022-11-25,work-out,178000,False,https://api.spotify.com/v1/tracks/68u6vma7ynoP1pA5ScKJN7,0.724,0.857,6,-7.617,1,0.0523,0.0384,0.37,0.0434,0.608,125.998,4,https://p.scdn.co/mp3-preview/c907f0caf01525c5d25c3f93e296b96e836a3a87?cid=1b0f76afafac4d4898811b950e1a0c08,45
